crosswalk_id,district,address,crosswalk_type,latitude,longitude,has_pedestrian_light,has_audio_signal,has_push_button,is_raised_crosswalk,has_traffic_safety_detail,accessibility_score,route_recommendation_tier,support_evidence,nearest_audio_signal_id,nearest_audio_signal_distance_m,nearest_push_button_id,nearest_push_button_distance_m,data_reference_date,coordinate_note
06-0000006527,동작구,동작구 흑석동 33도,일단(화살표없음),37.50580585,126.9694521,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006529,동작구,동작구 상도동 329도,일단(화살표없음),37.50782049,126.9433813,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006531,동작구,동작구 상도동 329도,일단(화살표없음),37.50815986,126.9436706,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006532,동작구,동작구 상도동 329도,일단(화살표없음),37.50832728,126.9440634,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006534,동작구,동작구 상도동 329도,이단(화살표있음),37.50839556,126.9441561,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006536,동작구,동작구 상도동 329도,일단(화살표없음),37.50837116,126.9445807,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006537,동작구,동작구 본동 148-9 도,이단(화살표있음),37.51141915,126.9514034,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006538,동작구,동작구 상도동 329도,이단(화살표있음),37.5084135,126.9447491,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006539,동작구,동작구 상도동 329도,일단(화살표없음),37.50849579,126.944691,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006540,동작구,동작구 본동 148-9 도,이단(화살표있음),37.51053931,126.951144,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006542,동작구,동작구 상도1동 507-4도,이단(화살표있음),37.50795007,126.9515236,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006543,동작구,동작구 상도동 329도,이단(화살표있음),37.5080512,126.945877,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006544,동작구,동작구 상도동 329도,일단(화살표없음),37.50799853,126.9460412,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006545,동작구,동작구 상도동 329도,이단(화살표있음),37.50805732,126.9462043,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006546,동작구,동작구 노량진동 215-179도,일단(화살표없음),37.50811047,126.9474353,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006547,동작구,동작구 노량진동 215-179도,일단(화살표없음),37.50831061,126.9470837,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006548,동작구,동작구 노량진동 118-14도,이단(화살표있음),37.51165859,126.9442897,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006549,동작구,동작구 노량진동 223-24도,이단(화살표있음),37.5104591,126.9447698,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006556,동작구,동작구 흑석동 225-35도,일단(화살표있음),37.50667965,126.9617262,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006561,동작구,동작구 흑석동 245-34 학,일단(화살표없음),37.50377975,126.9607556,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006562,동작구,동작구 신대방동 722 공,일단(화살표없음),37.49506638,126.9181444,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006565,동작구,동작구 상도동 26-20도,일단(화살표없음),37.50352873,126.9367152,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006570,동작구,동작구 상도동 26-71 도,일단(화살표없음),37.50463718,126.9373748,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006580,동작구,동작구 상도동 159-6 도,이단(화살표있음),37.50246569,126.9452462,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006691,동작구,동작구 상도동 329-3도,일단(화살표없음),37.50605663,126.9416156,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006693,동작구,동작구 상도동 329-3도,일단(화살표없음),37.50632269,126.9417174,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006694,동작구,동작구 상도동 329-3도,일단(화살표없음),37.50649636,126.9418896,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006695,동작구,동작구 상도동 329-3도,이단(화살표있음),37.50655549,126.9420718,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006697,동작구,동작구 상도동 329-3도,일단(화살표없음),37.50657561,126.9421857,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006698,동작구,동작구 상도동 329-3도,일단(화살표없음),37.50696471,126.9426192,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006699,동작구,동작구 상도동 329-3도,이단(화살표있음),37.50705128,126.9426238,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006715,동작구,동작구 흑석동 4-7 도,이단(화살표있음),37.50793126,126.9629129,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006726,동작구,동작구 상도1동 528-1도,일단(화살표없음),37.50443373,126.9503152,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006734,동작구,동작구 노량진동 324-2도,일단(화살표없음),37.50758024,126.9486717,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006882,동작구,동작구 노량진동 49-1도,일단(화살표없음),37.5121223,126.9400995,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006885,동작구,동작구 노량진동 230-62 대,일단(화살표없음),37.50828194,126.9402298,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006888,동작구,동작구 흑석동 43-112도,일단(화살표없음),37.5071291,126.9659083,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009433,동작구,동작구 상도동 363-262 도,이단(화살표있음),37.50470684,126.937396,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009434,동작구,동작구 상도동 451 도,일단(화살표없음),37.50591833,126.9360102,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009435,동작구,동작구 상도동 450 대,일단(화살표없음),37.50547813,126.9345586,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009776,동작구,동작구 상도동 451 도,이단(화살표있음),37.50560086,126.9347744,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009777,동작구,동작구 상도동 451 도,일단(화살표없음),37.50569017,126.9353369,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009779,동작구,동작구 상도동 451 도,이단(화살표있음),37.5056825,126.93467,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009780,동작구,동작구 상도동 451 도,이단(화살표있음),37.50571239,126.934794,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009782,동작구,동작구 상도동 456 대,일단(화살표없음),37.50584625,126.9348003,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009783,동작구,동작구 상도동 455 대,일단(화살표없음),37.50601002,126.9348585,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009784,동작구,동작구 상도동 455 대,일단(화살표없음),37.50622573,126.9349304,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009785,동작구,동작구 상도동 451 도,일단(화살표없음),37.50634284,126.9349833,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000009786,동작구,동작구 상도동 451 도,일단(화살표없음),37.50628851,126.9359559,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000014867,동작구,동작구 사당동 산32-92도,이단(화살표있음),37.48661552,126.9654698,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000015242,동작구,동작구 사당동 1152-6 도,일단(화살표없음),37.48541624,126.9620493,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000015356,동작구,동작구 사당동 708-535 도,이단(화살표있음),37.48866353,126.9632753,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000015437,동작구,동작구 사당동 169-29도,일단(화살표없음),37.48582712,126.9753074,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000016344,동작구,동작구 신대방동 349-35도,이단(화살표있음),37.49774746,126.9240174,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018316,동작구,동작구 사당동 1133-3도,이단(화살표있음),37.48979644,126.9707096,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018698,동작구,동작구 상도동 111-58 도,일단(화살표없음),37.49392795,126.9602299,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018699,동작구,동작구 상도동 412 대,일단(화살표없음),37.49388528,126.9600872,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018700,동작구,동작구 사당동 708-743도,일단(화살표없음),37.48327511,126.9670486,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018701,동작구,동작구 사당동 207-4도,일단(화살표없음),37.48751303,126.9670485,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018702,동작구,동작구 사당동 710-5도,일단(화살표없음),37.48755002,126.9666954,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018819,동작구,동작구 사당동 1133-8 대,일단(화살표없음),37.48978399,126.9705726,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018960,동작구,동작구 사당동 200-1학,일단(화살표없음),37.48844664,126.9662753,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018961,동작구,동작구 사당동 105대,이단(화살표있음),37.49012576,126.9750181,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019090,동작구,동작구 본동 126-20 도,일단(화살표없음),37.51222439,126.9537767,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019450,동작구,동작구 대방동 518 도,이단(화살표있음),37.5112381,126.9292165,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019451,동작구,동작구 대방동 23-105도,이단(화살표없음),37.51128977,126.9290911,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019510,동작구,동작구 상도동 414대,일단(화살표없음),37.50676146,126.9479971,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019612,동작구,동작구 사당동 1133-11 도,일단(화살표없음),37.48928907,126.9716874,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019798,동작구,동작구 상도동 421 대,이단(화살표없음),37.49809624,126.9591786,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019799,동작구,동작구 상도동 산49-142 도,일단(화살표없음),37.49782701,126.9591974,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019801,동작구,동작구 흑석동 328 대,일단(화살표없음),37.49994401,126.9598614,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000021275,동작구,동작구 상도동 421 대,일단(화살표없음),37.49755695,126.9579774,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000021413,동작구,동작구 대방동 466-10 도,일단(화살표없음),37.50204043,126.9279335,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000021414,동작구,동작구 대방동 466-10 도,일단(화살표없음),37.50195715,126.9279481,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000021421,동작구,동작구 신대방동 349-35도,일단(화살표없음),37.49801296,126.9263665,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000021424,동작구,동작구 노량진동 232-311 도,일단(화살표없음),37.51058711,126.9403146,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022000,동작구,동작구 대방동 20-4도,이단(화살표있음),37.51012543,126.9321092,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022003,동작구,동작구 대방동 466-10 도,일단(화살표없음),37.50034992,126.9240665,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022496,동작구,동작구 신대방동 349-35도,이단(화살표있음),37.49776808,126.9242918,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022669,동작구,동작구 상도동 산65-244 임,이단(화살표있음),37.49335281,126.9436534,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022670,동작구,동작구 상도동 산65-244 임,일단(화살표없음),37.49329841,126.9437116,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022844,동작구,동작구 상도동 347-6도,일단(화살표없음),37.50100665,126.9326683,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000023071,동작구,동작구 상도1동 528-1도,일단(화살표없음),37.50495688,126.9496735,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000023297,동작구,동작구 사당동 산32-115 도,일단(화살표없음),37.48555417,126.9621042,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000023326,동작구,동작구 본동 148-9 도,이단(화살표있음),37.50997645,126.9511272,N,N,N,N,Y,1,basic,교통안전시설 상세,,,,,2026-03-20,source_columns_swapped_and_normalized
